curriculum	unit_code	unit_title	lo_code	lo_title	ac_code	ac_text
gcse-science-physics	PHY-6	Radioactivity	LO2	Specification block 2 (6.17 to 6.30P)	6.28Pc	Describe uses of radioactivity, including sterilisation of equipment
gcse-science-physics	PHY-6	Radioactivity	LO2	Specification block 2 (6.17 to 6.30P)	6.28Pd	Describe uses of radioactivity, including tracing and gauging thicknesses
gcse-science-physics	PHY-6	Radioactivity	LO2	Specification block 2 (6.17 to 6.30P)	6.28Pe	Describe uses of radioactivity, including diagnosis and treatment of cancer
gcse-science-physics	PHY-6	Radioactivity	LO2	Specification block 2 (6.17 to 6.30P)	6.29	Describe the dangers of ionising radiation in terms of tissue damage and possible mutations and relate this to the precautions needed
gcse-science-physics	PHY-6	Radioactivity	LO2	Specification block 2 (6.17 to 6.30P)	6.30P	Explain how the dangers of ionising radiation depend on half- life and relate this to the precautions needed
gcse-science-physics	PHY-6	Radioactivity	LO3	Specification block 3 (6.31 to 6.46P)	6.31	Explain the precautions taken to ensure the safety of people exposed to radiation, including limiting the dose for patients and the risks to medical personnel
gcse-science-physics	PHY-6	Radioactivity	LO3	Specification block 3 (6.31 to 6.46P)	6.32	Describe the differences between contamination and irradiation effects and compare the hazards associated with these two
gcse-science-physics	PHY-6	Radioactivity	LO3	Specification block 3 (6.31 to 6.46P)	6.33P	Compare and contrast the treatment of tumours using radiation applied internally or externally
gcse-science-physics	PHY-6	Radioactivity	LO3	Specification block 3 (6.31 to 6.46P)	6.34P	Explain some of the uses of radioactive substances in diagnosis of medical conditions, including PET scanners and tracers
gcse-science-physics	PHY-6	Radioactivity	LO3	Specification block 3 (6.31 to 6.46P)	6.35P	Explain why isotopes used in PET scanners have to be produced nearby
gcse-science-physics	PHY-6	Radioactivity	LO3	Specification block 3 (6.31 to 6.46P)	6.36P	Evaluate the advantages and disadvantages of nuclear power for generating electricity, including the lack of carbon dioxide emissions, risks, public perception, waste disposal and safety issues
gcse-science-physics	PHY-6	Radioactivity	LO3	Specification block 3 (6.31 to 6.46P)	6.37P	Recall that nuclear reactions, including fission, fusion and radioactive decay, can be a source of energy
gcse-science-physics	PHY-6	Radioactivity	LO3	Specification block 3 (6.31 to 6.46P)	6.38P	Explain how the fission of U-235 produces two daughter nuclei and the emission of two or more neutrons, accompanied by a release of energy
gcse-science-physics	PHY-6	Radioactivity	LO3	Specification block 3 (6.31 to 6.46P)	6.39P	Explain the principle of a controlled nuclear chain reaction
gcse-science-physics	PHY-6	Radioactivity	LO3	Specification block 3 (6.31 to 6.46P)	6.40P	Explain how the chain reaction is controlled in a nuclear reactor, including the action of moderators and control rods
gcse-science-physics	PHY-6	Radioactivity	LO3	Specification block 3 (6.31 to 6.46P)	6.41P	Describe how thermal (heat) energy from the chain reaction is used in the generation of electricity in a nuclear power station
gcse-science-physics	PHY-6	Radioactivity	LO3	Specification block 3 (6.31 to 6.46P)	6.42P	Recall that the products of nuclear fission are radioactive
gcse-science-physics	PHY-6	Radioactivity	LO3	Specification block 3 (6.31 to 6.46P)	6.43P	Describe nuclear fusion as the creation of larger nuclei resulting in a loss of mass from smaller nuclei, accompanied by a release of energy, and recognise fusion as the energy source for stars
gcse-science-physics	PHY-6	Radioactivity	LO3	Specification block 3 (6.31 to 6.46P)	6.44P	Explain the difference between nuclear fusion and nuclear fission
gcse-science-physics	PHY-6	Radioactivity	LO3	Specification block 3 (6.31 to 6.46P)	6.45P	Explain why nuclear fusion does not happen at low temperatures and pressures, due to electrostatic repulsion of protons
gcse-science-physics	PHY-6	Radioactivity	LO3	Specification block 3 (6.31 to 6.46P)	6.46P	Relate the conditions for fusion to the difficulty of making a practical and economic form of power station
gcse-science-physics	PHY-7	Astronomy	LO1	Specification block 1 (7.1P to 7.15P)	7.1P	Explain how and why both the weight of any body and the value of g differ between the surface of the Earth and the surface of other bodies in space, including the Moon
gcse-science-physics	PHY-7	Astronomy	LO1	Specification block 1 (7.1P to 7.15P)	7.2P	Recall that our Solar System consists of the Sun (our star), eight planets and their natural satellites (such as our Moon); dwarf planets; asteroids and comets
gcse-science-physics	PHY-7	Astronomy	LO1	Specification block 1 (7.1P to 7.15P)	7.3P	Recall the names and order, in terms of distance from the Sun, of the eight planets
gcse-science-physics	PHY-7	Astronomy	LO1	Specification block 1 (7.1P to 7.15P)	7.4P	Describe how ideas about the structure of the Solar System have changed over time
gcse-science-physics	PHY-7	Astronomy	LO1	Specification block 1 (7.1P to 7.15P)	7.5P	Describe the orbits of moons, planets, comets and artificial satellites
gcse-science-physics	PHY-7	Astronomy	LO1	Specification block 1 (7.1P to 7.15P)	7.6P	Explain for circular orbits how the force of gravity can lead to changing velocity of a planet but unchanged speed
gcse-science-physics	PHY-7	Astronomy	LO1	Specification block 1 (7.1P to 7.15P)	7.7P	Explain how, for a stable orbit, the radius must change if orbital speed changes (qualitative only)
gcse-science-physics	PHY-7	Astronomy	LO1	Specification block 1 (7.1P to 7.15P)	7.8P	Compare the Steady State and Big Bang theories
gcse-science-physics	PHY-7	Astronomy	LO1	Specification block 1 (7.1P to 7.15P)	7.9P	Describe evidence supporting the Big Bang theory, limited to red-shift and the cosmic microwave background (CMB) radiation
gcse-science-physics	PHY-7	Astronomy	LO1	Specification block 1 (7.1P to 7.15P)	7.10P	Recall that as there is more evidence supporting the Big Bang theory than the Steady State theory, it is the currently accepted model for the origin of the Universe
gcse-science-physics	PHY-7	Astronomy	LO1	Specification block 1 (7.1P to 7.15P)	7.11P	Describe that if a wave source is moving relative to an observer there will be a change in the observed frequency and wavelength
gcse-science-physics	PHY-7	Astronomy	LO1	Specification block 1 (7.1P to 7.15P)	7.12P	Describe the red-shift in light received from galaxies at different distances away from the Earth
gcse-science-physics	PHY-7	Astronomy	LO1	Specification block 1 (7.1P to 7.15P)	7.13P	Explain why the red-shift of galaxies provides evidence for the Universe expanding
gcse-science-physics	PHY-7	Astronomy	LO1	Specification block 1 (7.1P to 7.15P)	7.14P	Explain how both the Big Bang and Steady State theories of the origin of the Universe both account for red-shift of galaxies
gcse-science-physics	PHY-7	Astronomy	LO1	Specification block 1 (7.1P to 7.15P)	7.15P	Explain how the discovery of the CMB radiation led to the Big Bang theory becoming the currently accepted model
gcse-science-physics	PHY-7	Astronomy	LO2	Specification block 2 (7.16Pa to 7.19P)	7.16Pa	Describe the evolution of stars of similar mass to the Sun through the following stages nebula
gcse-science-physics	PHY-7	Astronomy	LO2	Specification block 2 (7.16Pa to 7.19P)	7.16Pb	Describe the evolution of stars of similar mass to the Sun through the following stages star (main sequence)
gcse-science-physics	PHY-7	Astronomy	LO2	Specification block 2 (7.16Pa to 7.19P)	7.16Pc	Describe the evolution of stars of similar mass to the Sun through the following stages red giant
gcse-science-physics	PHY-7	Astronomy	LO2	Specification block 2 (7.16Pa to 7.19P)	7.16Pd	Describe the evolution of stars of similar mass to the Sun through the following stages white dwarf
gcse-science-physics	PHY-7	Astronomy	LO2	Specification block 2 (7.16Pa to 7.19P)	7.17P	Explain how the balance between thermal expansion and gravity affects the life cycle of stars
gcse-science-physics	PHY-7	Astronomy	LO2	Specification block 2 (7.16Pa to 7.19P)	7.18P	Describe the evolution of stars with a mass larger than the Sun
gcse-science-physics	PHY-7	Astronomy	LO2	Specification block 2 (7.16Pa to 7.19P)	7.19P	Describe how methods of observing the Universe have changed over time including why some telescopes are located outside the Earth’s atmosphere
gcse-science-physics	PHY-8	Energy - forces doing work	LO1	Specification block 1 (8.1 to 8.10)	8.1	Describe the changes involved in the way energy is stored when systems change
gcse-science-physics	PHY-8	Energy - forces doing work	LO1	Specification block 1 (8.1 to 8.10)	8.2	Draw and interpret diagrams to represent energy transfers
gcse-science-physics	PHY-8	Energy - forces doing work	LO1	Specification block 1 (8.1 to 8.10)	8.3	Explain that where there are energy transfers in a closed system there is no net change to the total energy in that system
gcse-science-physics	PHY-8	Energy - forces doing work	LO1	Specification block 1 (8.1 to 8.10)	8.4a	Identify the different ways that the energy of a system can be changed through work done by forces
gcse-science-physics	PHY-8	Energy - forces doing work	LO1	Specification block 1 (8.1 to 8.10)	8.4b	Identify the different ways that the energy of a system can be changed in electrical equipment
gcse-science-physics	PHY-8	Energy - forces doing work	LO1	Specification block 1 (8.1 to 8.10)	8.4c	Identify the different ways that the energy of a system can be changed in heating
gcse-science-physics	PHY-8	Energy - forces doing work	LO1	Specification block 1 (8.1 to 8.10)	8.5	Describe how to measure the work done by a force and understand that energy transferred (joule, J) is equal to work done (joule, J)
gcse-science-physics	PHY-8	Energy - forces doing work	LO1	Specification block 1 (8.1 to 8.10)	8.6	Recall and use the equation work done (joule, J) = force (newton, N) × distance moved in the direction of the force (metre, m)
gcse-science-physics	PHY-8	Energy - forces doing work	LO1	Specification block 1 (8.1 to 8.10)	8.7	Describe and calculate the changes in energy involved when a system is changed by work done by forces
gcse-science-physics	PHY-8	Energy - forces doing work	LO1	Specification block 1 (8.1 to 8.10)	8.8	Recall and use the equation to calculate the change in gravitational PE when an object is raised above the ground change in gravitational potential energy (joule, J) = mass (kilogram, kg) × gravitational field strength (newton per kilogram, N/kg) × change in vertical height (metre, m) delta GPE = m x g x delta h
gcse-science-physics	PHY-8	Energy - forces doing work	LO1	Specification block 1 (8.1 to 8.10)	8.9	Recall and use the equation to calculate the amounts of energy associated with a moving object kinetic energy (joule, J) = 1 × mass (kilogram, kg) × (speed)2 ((metre/second)2, (m/s)2)
gcse-science-physics	PHY-8	Energy - forces doing work	LO1	Specification block 1 (8.1 to 8.10)	8.10	Explain, using examples, how in all system changes energy is dissipated so that it is stored in less useful ways
gcse-science-physics	PHY-8	Energy - forces doing work	LO2	Specification block 2 (8.11 to 8.15)	8.11	Explain that mechanical processes become wasteful when they cause a rise in temperature so dissipating energy in heating the surroundings
gcse-science-physics	PHY-8	Energy - forces doing work	LO2	Specification block 2 (8.11 to 8.15)	8.12	Define power as the rate at which energy is transferred and use examples to explain this definition
gcse-science-physics	PHY-8	Energy - forces doing work	LO2	Specification block 2 (8.11 to 8.15)	8.13	Recall and use the equation power (watt, W) = work done (joule, J) / time taken (second, s)
gcse-science-physics	PHY-8	Energy - forces doing work	LO2	Specification block 2 (8.11 to 8.15)	8.14	Recall that one watt is equal to one joule per second, J/s
gcse-science-physics	PHY-8	Energy - forces doing work	LO2	Specification block 2 (8.11 to 8.15)	8.15	Recall and use the equation efficiency = (useful energy transferred by the device) (total energy sup plied to the device)
gcse-science-physics	PHY-9	Forces and their effects	LO1	Specification block 1 (9.1a to 9.10)	9.1a	Describe, with examples, how objects can interact at a distance without contact, linking these to the gravitational, electrostatic and magnetic fields involved
gcse-science-physics	PHY-9	Forces and their effects	LO1	Specification block 1 (9.1a to 9.10)	9.1b	Describe, with examples, how objects can interact by contact, including normal contact force and friction
gcse-science-physics	PHY-9	Forces and their effects	LO1	Specification block 1 (9.1a to 9.10)	9.1c	Describe, with examples, how objects can interact producing pairs of forces which can be represented as vectors
gcse-science-physics	PHY-9	Forces and their effects	LO1	Specification block 1 (9.1a to 9.10)	9.2	Explain the difference between vector and scalar quantities using examples
gcse-science-physics	PHY-9	Forces and their effects	LO1	Specification block 1 (9.1a to 9.10)	9.3	Use vector diagrams to illustrate resolution of forces, a net force, and equilibrium situations (scale drawings only)
gcse-science-physics	PHY-9	Forces and their effects	LO1	Specification block 1 (9.1a to 9.10)	9.4	Draw and use free body force diagrams
gcse-science-physics	PHY-9	Forces and their effects	LO1	Specification block 1 (9.1a to 9.10)	9.5	Explain examples of the forces acting on an isolated solid object or a system where several forces lead to a resultant force on an object and the special case of balanced forces when the resultant force is zero
gcse-science-physics	PHY-9	Forces and their effects	LO1	Specification block 1 (9.1a to 9.10)	9.6P	Describe situations where forces can cause rotation
gcse-science-physics	PHY-9	Forces and their effects	LO1	Specification block 1 (9.1a to 9.10)	9.7P	Recall and use the equation moment of a force (newton metre, N m) = force (newton, N) × distance normal to the direction of the force (metre, m)
gcse-science-physics	PHY-9	Forces and their effects	LO1	Specification block 1 (9.1a to 9.10)	9.8Pa	Recall and use the principle of moments in situations where rotational forces are in equilibrium the sum of clockwise moments = the sum of anti-clockwise moments
gcse-science-physics	PHY-9	Forces and their effects	LO1	Specification block 1 (9.1a to 9.10)	9.8Pb	Recall and use the principle of moments in situations where rotational forces are in equilibrium for rotational forces in equilibrium
gcse-science-physics	PHY-9	Forces and their effects	LO1	Specification block 1 (9.1a to 9.10)	9.9P	Explain how levers and gears transmit the rotational effects of forces
gcse-science-physics	PHY-9	Forces and their effects	LO1	Specification block 1 (9.1a to 9.10)	9.10	Explain ways of reducing unwanted energy transfer through lubrication
gcse-science-physics	PHY-10	Electricity and circuits	LO1	Specification block 1 (10.1 to 10.14)	10.1	Describe the structure of the atom, limited to the position, mass and charge of protons, neutrons and electrons
gcse-science-physics	PHY-10	Electricity and circuits	LO1	Specification block 1 (10.1 to 10.14)	10.2	Draw and use electric circuit diagrams representing them with the conventions of positive and negative terminals, and the symbols that represent cells, including batteries, switches, voltmeters, ammeters, resistors, variable resistors, lamps, motors, diodes, thermistors, LDRs and LEDs
gcse-science-physics	PHY-10	Electricity and circuits	LO1	Specification block 1 (10.1 to 10.14)	10.3	Describe the differences between series and parallel circuits
gcse-science-physics	PHY-10	Electricity and circuits	LO1	Specification block 1 (10.1 to 10.14)	10.4	Recall that a voltmeter is connected in parallel with a component to measure the potential difference (voltage), in volt, across it
gcse-science-physics	PHY-10	Electricity and circuits	LO1	Specification block 1 (10.1 to 10.14)	10.5	Explain that potential difference (voltage) is the energy transferred per unit charge passed and hence that the volt is a joule per coulomb
gcse-science-physics	PHY-10	Electricity and circuits	LO1	Specification block 1 (10.1 to 10.14)	10.6	Recall and use the equation energy transferred (joule, J) = charge moved (coulomb, C) × potential difference (volt, V)
gcse-science-physics	PHY-10	Electricity and circuits	LO1	Specification block 1 (10.1 to 10.14)	10.7	Recall that an ammeter is connected in series with a component to measure the current, in amp, in the component
gcse-science-physics	PHY-10	Electricity and circuits	LO1	Specification block 1 (10.1 to 10.14)	10.8	Explain that an electric current as the rate of flow of charge and the current in metals is a flow of electrons
gcse-science-physics	PHY-10	Electricity and circuits	LO1	Specification block 1 (10.1 to 10.14)	10.9	Recall and use the equation charge (coulomb, C) = current (ampere, A) × time (second, s)
gcse-science-physics	PHY-10	Electricity and circuits	LO1	Specification block 1 (10.1 to 10.14)	10.10	Describe that when a closed circuit includes a source of potential difference there will be a current in the circuit
gcse-science-physics	PHY-10	Electricity and circuits	LO1	Specification block 1 (10.1 to 10.14)	10.11	Recall that current is conserved at a junction in a circuit
gcse-science-physics	PHY-10	Electricity and circuits	LO1	Specification block 1 (10.1 to 10.14)	10.12	Explain how changing the resistance in a circuit changes the current and how this can be achieved using a variable resistor
gcse-science-physics	PHY-10	Electricity and circuits	LO1	Specification block 1 (10.1 to 10.14)	10.13	Recall and use the equation potential difference (volt, V) = current (ampere, A) × resistance (ohm, )
gcse-science-physics	PHY-10	Electricity and circuits	LO1	Specification block 1 (10.1 to 10.14)	10.14	Explain why, if two resistors are in series, the net resistance is increased, whereas with two in parallel the net resistance is decreased
gcse-science-physics	PHY-10	Electricity and circuits	LO2	Specification block 2 (10.15 to 10.26)	10.15	Calculate the currents, potential differences and resistances in series circuits
gcse-science-physics	PHY-10	Electricity and circuits	LO2	Specification block 2 (10.15 to 10.26)	10.16	Explain the design and construction of series circuits for testing and measuring
gcse-science-physics	PHY-10	Electricity and circuits	LO2	Specification block 2 (10.15 to 10.26)	10.17a	Core Practical: Construct electrical circuits to investigate the relationship between potential difference, current and resistance for a resistor and a filament lamp
gcse-science-physics	PHY-10	Electricity and circuits	LO2	Specification block 2 (10.15 to 10.26)	10.17b	Core Practical: Construct electrical circuits to test series and parallel circuits using resistors and filament lamps
gcse-science-physics	PHY-10	Electricity and circuits	LO2	Specification block 2 (10.15 to 10.26)	10.18a	Explain how current varies with potential difference for the following devices and how this relates to resistance filament lamps
gcse-science-physics	PHY-10	Electricity and circuits	LO2	Specification block 2 (10.15 to 10.26)	10.18b	Explain how current varies with potential difference for the following devices and how this relates to resistance diodes
gcse-science-physics	PHY-10	Electricity and circuits	LO2	Specification block 2 (10.15 to 10.26)	10.18c	Explain how current varies with potential difference for the following devices and how this relates to resistance fixed resistors
gcse-science-physics	PHY-10	Electricity and circuits	LO2	Specification block 2 (10.15 to 10.26)	10.19	Describe how the resistance of a light-dependent resistor (LDR) varies with light intensity
gcse-science-physics	PHY-10	Electricity and circuits	LO2	Specification block 2 (10.15 to 10.26)	10.20	Describe how the resistance of a thermistor varies with change of temperature (negative temperature coefficient thermistors only)
gcse-science-physics	PHY-10	Electricity and circuits	LO2	Specification block 2 (10.15 to 10.26)	10.21a	Explain how the design and use of circuits can be used to explore the variation of resistance in the following devices filament lamps
gcse-science-physics	PHY-10	Electricity and circuits	LO2	Specification block 2 (10.15 to 10.26)	10.21b	Explain how the design and use of circuits can be used to explore the variation of resistance in the following devices diodes
gcse-science-physics	PHY-10	Electricity and circuits	LO2	Specification block 2 (10.15 to 10.26)	10.21c	Explain how the design and use of circuits can be used to explore the variation of resistance in the following devices thermistors
gcse-science-physics	PHY-10	Electricity and circuits	LO2	Specification block 2 (10.15 to 10.26)	10.21d	Explain how the design and use of circuits can be used to explore the variation of resistance in the following devices LDRs
gcse-science-physics	PHY-10	Electricity and circuits	LO2	Specification block 2 (10.15 to 10.26)	10.22	Recall that, when there is an electric current in a resistor, there is an energy transfer which heats the resistor
gcse-science-physics	PHY-10	Electricity and circuits	LO2	Specification block 2 (10.15 to 10.26)	10.23	Explain that electrical energy is dissipated as thermal energy in the surroundings when an electrical current does work against electrical resistance
gcse-science-physics	PHY-10	Electricity and circuits	LO2	Specification block 2 (10.15 to 10.26)	10.24	Explain the energy transfer (in 10.22 above) as the result of collisions between electrons and the ions in the lattice
gcse-science-physics	PHY-10	Electricity and circuits	LO2	Specification block 2 (10.15 to 10.26)	10.25	Explain ways of reducing unwanted energy transfer through low resistance wires
gcse-science-physics	PHY-10	Electricity and circuits	LO2	Specification block 2 (10.15 to 10.26)	10.26	Describe the advantages and disadvantages of the heating effect of an electric current
gcse-science-physics	PHY-10	Electricity and circuits	LO3	Specification block 3 (10.27 to 10.39)	10.27	Use the equation energy transferred (joule, J) = current (ampere, A) × potential difference (volt, V) × time (second, s)
gcse-science-physics	PHY-10	Electricity and circuits	LO3	Specification block 3 (10.27 to 10.39)	10.28	Describe power as the energy transferred per second and recall that it is measured in watt
gcse-science-physics	PHY-10	Electricity and circuits	LO3	Specification block 3 (10.27 to 10.39)	10.29	Recall and use the equation power (watt, W) = energy transferred (joule, J) / time taken (second, s)
gcse-science-physics	PHY-10	Electricity and circuits	LO3	Specification block 3 (10.27 to 10.39)	10.30	Explain how the power transfer in any circuit device is related to the potential difference across it and the current in it
gcse-science-physics	PHY-10	Electricity and circuits	LO3	Specification block 3 (10.27 to 10.39)	10.31a	Recall and use the equations electrical power (watt, W) = current (ampere, A) × potential difference (volt, V)
gcse-science-physics	PHY-10	Electricity and circuits	LO3	Specification block 3 (10.27 to 10.39)	10.31b	Recall and use the equations electrical power (watt, W) = current squared (ampere2, A2) ×
gcse-science-physics	PHY-10	Electricity and circuits	LO3	Specification block 3 (10.27 to 10.39)	10.32	Describe how, in different domestic devices, energy is transferred from batteries and the a.c. mains to the energy of motors and heating devices
gcse-science-physics	PHY-10	Electricity and circuits	LO3	Specification block 3 (10.27 to 10.39)	10.33	Explain the difference between direct and alternating voltage
gcse-science-physics	PHY-10	Electricity and circuits	LO3	Specification block 3 (10.27 to 10.39)	10.34	Describe direct current (d.c.) as movement of charge in one direction only and recall that cells and batteries supply direct current (d.c.)
gcse-science-physics	PHY-10	Electricity and circuits	LO3	Specification block 3 (10.27 to 10.39)	10.35	Describe that in alternating current (a.c.) the movement of charge changes direction
gcse-science-physics	PHY-10	Electricity and circuits	LO3	Specification block 3 (10.27 to 10.39)	10.36	Recall that in the UK the domestic supply is a.c., at a frequency of 50 Hz and a voltage of about 230 V
gcse-science-physics	PHY-10	Electricity and circuits	LO3	Specification block 3 (10.27 to 10.39)	10.37	Explain the difference in function between the live and the neutral mains input wires
gcse-science-physics	PHY-10	Electricity and circuits	LO3	Specification block 3 (10.27 to 10.39)	10.38	Explain the function of an earth wire and of fuses or circuit breakers in ensuring safety
gcse-science-physics	PHY-10	Electricity and circuits	LO3	Specification block 3 (10.27 to 10.39)	10.39	Explain why switches and fuses should be connected in the live wire of a domestic circuit
gcse-science-physics	PHY-10	Electricity and circuits	LO4	Specification block 4 (10.40 to 10.42)	10.40	Recall the potential differences between the live, neutral and earth mains wires
gcse-science-physics	PHY-10	Electricity and circuits	LO4	Specification block 4 (10.40 to 10.42)	10.41	Explain the dangers of providing any connection between the live wire and earth
gcse-science-physics	PHY-10	Electricity and circuits	LO4	Specification block 4 (10.40 to 10.42)	10.42	Describe, with examples, the relationship between the power ratings for domestic electrical appliances and the changes in stored energy when they are in use
gcse-science-physics	PHY-11	Static electricity	LO1	Specification block 1 (11.1P to 11.10P)	11.1P	Explain how an insulator can be charged by friction, through the transfer of electrons
gcse-science-physics	PHY-11	Static electricity	LO1	Specification block 1 (11.1P to 11.10P)	11.2P	Explain how the material gaining electrons becomes negatively charged and the material losing electrons is left with an equal positive charge
gcse-science-physics	PHY-11	Static electricity	LO1	Specification block 1 (11.1P to 11.10P)	11.3P	Recall that like charges repel and unlike charges attract
gcse-science-physics	PHY-11	Static electricity	LO1	Specification block 1 (11.1P to 11.10P)	11.4Pa	Explain common electrostatic phenomena in terms of movement of electrons, including shocks from everyday objects
gcse-science-physics	PHY-11	Static electricity	LO1	Specification block 1 (11.1P to 11.10P)	11.4Pb	Explain common electrostatic phenomena in terms of movement of electrons, including lightning
gcse-science-physics	PHY-11	Static electricity	LO1	Specification block 1 (11.1P to 11.10P)	11.4Pc	Explain common electrostatic phenomena in terms of movement of electrons, including attraction by induction such as a charged balloon attracted to a wall and a charged comb picking up small pieces of paper
gcse-science-physics	PHY-11	Static electricity	LO1	Specification block 1 (11.1P to 11.10P)	11.5P	Explain how earthing removes excess charge by movement of electrons
gcse-science-physics	PHY-11	Static electricity	LO1	Specification block 1 (11.1P to 11.10P)	11.6P	Explain some of the uses of electrostatic charges in everyday situations, including insecticide sprayers
gcse-science-physics	PHY-11	Static electricity	LO1	Specification block 1 (11.1P to 11.10P)	11.7P	Describe some of the dangers of sparking in everyday situations, including fuelling cars, and explain the use of earthing to prevent dangerous build-up of charge
gcse-science-physics	PHY-11	Static electricity	LO1	Specification block 1 (11.1P to 11.10P)	11.8P	Define an electric field as the region where an electric charge experiences a force
gcse-science-physics	PHY-11	Static electricity	LO1	Specification block 1 (11.1P to 11.10P)	11.9P	Describe the shape and direction of the electric field around a point charge and between parallel plates and relate the strength of the field to the concentration of lines
gcse-science-physics	PHY-11	Static electricity	LO1	Specification block 1 (11.1P to 11.10P)	11.10P	Explain how the concept of an electric field helps to explain the phenomena of static electricity
gcse-science-physics	PHY-12	Magnetism and the motor effect	LO1	Specification block 1 (12.1 to 12.12)	12.1	Recall that unlike magnetic poles attract and like magnetic poles repel
gcse-science-physics	PHY-12	Magnetism and the motor effect	LO1	Specification block 1 (12.1 to 12.12)	12.2	Describe the uses of permanent and temporary magnetic materials including cobalt, steel, iron and nickel
gcse-science-physics	PHY-12	Magnetism and the motor effect	LO1	Specification block 1 (12.1 to 12.12)	12.3	Explain the difference between permanent and induced magnets
gcse-science-physics	PHY-12	Magnetism and the motor effect	LO1	Specification block 1 (12.1 to 12.12)	12.4	Describe the shape and direction of the magnetic field around bar magnets and for a uniform field, and relate the strength of the field to the concentration of lines
gcse-science-physics	PHY-12	Magnetism and the motor effect	LO1	Specification block 1 (12.1 to 12.12)	12.5	Describe the use of plotting compasses to show the shape and direction of the field of a magnet and the Earth’s magnetic field
gcse-science-physics	PHY-12	Magnetism and the motor effect	LO1	Specification block 1 (12.1 to 12.12)	12.6	Explain how the behaviour of a magnetic compass is related to evidence that the core of the Earth must be magnetic
gcse-science-physics	PHY-12	Magnetism and the motor effect	LO1	Specification block 1 (12.1 to 12.12)	12.7	Describe how to show that a current can create a magnetic effect around a long straight conductor, describing the shape of the magnetic field produced and relating the direction of the magnetic field to the direction of the current
gcse-science-physics	PHY-12	Magnetism and the motor effect	LO1	Specification block 1 (12.1 to 12.12)	12.8	Recall that the strength of the field depends on the size of the current and the distance from the long straight conductor
gcse-science-physics	PHY-12	Magnetism and the motor effect	LO1	Specification block 1 (12.1 to 12.12)	12.9a	Explain how inside a solenoid (an example of an electromagnet) the fields from individual coils add together to form a very strong almost uniform field along the centre of the solenoid
gcse-science-physics	PHY-12	Magnetism and the motor effect	LO1	Specification block 1 (12.1 to 12.12)	12.9b	Explain how inside a solenoid (an example of an electromagnet) the fields from individual coils cancel to give a weaker field outside the solenoid
gcse-science-physics	PHY-12	Magnetism and the motor effect	LO1	Specification block 1 (12.1 to 12.12)	12.10	Recall that a current carrying conductor placed near a magnet experiences a force and that an equal and opposite force acts on the magnet
gcse-science-physics	PHY-12	Magnetism and the motor effect	LO1	Specification block 1 (12.1 to 12.12)	12.11	Explain that magnetic forces are due to interactions between magnetic fields
gcse-science-physics	PHY-12	Magnetism and the motor effect	LO1	Specification block 1 (12.1 to 12.12)	12.12	Recall and use Fleming’s left-hand rule to represent the relative directions of the force, the current and the magnetic field for cases where they are mutually perpendicular
gcse-science-physics	PHY-12	Magnetism and the motor effect	LO2	Specification block 2 (12.13 to 12.14P)	12.13	Use the equation force on a conductor at right angles to a magnetic field carrying a current (newton, N) = magnetic flux density (tesla, T or newton per ampere metre, N/A m) × current (ampere, A) × length (metre, m)
gcse-science-physics	PHY-12	Magnetism and the motor effect	LO2	Specification block 2 (12.13 to 12.14P)	12.14P	Explain how the force on a conductor in a magnetic field is used to cause rotation in electric motors
gcse-science-physics	PHY-13	Electromagnetic induction	LO1	Specification block 1 (13.1Pa to 13.9)	13.1Pa	Explain how to produce an electric current by the relative movement of a magnet and a conductor on a small scale in the laboratory
gcse-science-physics	PHY-13	Electromagnetic induction	LO1	Specification block 1 (13.1Pa to 13.9)	13.1Pb	Explain how to produce an electric current by the relative movement of a magnet and a conductor in the large-scale generation of electrical energy
gcse-science-physics	PHY-13	Electromagnetic induction	LO1	Specification block 1 (13.1Pa to 13.9)	13.2	Recall the factors that affect the size and direction of an induced potential difference, and describe how the magnetic field produced opposes the original change
gcse-science-physics	PHY-13	Electromagnetic induction	LO1	Specification block 1 (13.1Pa to 13.9)	13.3P	Explain how electromagnetic induction is used in alternators to generate current which alternates in direction (a.c.) and in dynamos to generate direct current (d.c.)
gcse-science-physics	PHY-13	Electromagnetic induction	LO1	Specification block 1 (13.1Pa to 13.9)	13.4P	Explain the action of the microphone in converting the pressure variations in sound waves into variations in current in electrical circuits, and the reverse effect as used in loudspeakers and headphones
gcse-science-physics	PHY-13	Electromagnetic induction	LO1	Specification block 1 (13.1Pa to 13.9)	13.5	Explain how an alternating current in one circuit can induce a current in another circuit in a transformer
gcse-science-physics	PHY-13	Electromagnetic induction	LO1	Specification block 1 (13.1Pa to 13.9)	13.6	Recall that a transformer can change the size of an alternating voltage
gcse-science-physics	PHY-13	Electromagnetic induction	LO1	Specification block 1 (13.1Pa to 13.9)	13.7P	Use the turns ratio equation for transformers to calculate either the missing voltage or the missing number of turns potential difference across primary coil = number of turns in primary coil
gcse-science-physics	PHY-13	Electromagnetic induction	LO1	Specification block 1 (13.1Pa to 13.9)	13.8	Explain why, in the national grid, electrical energy is transferred at high voltages from power stations, and then transferred at lower voltages in each locality for domestic uses as it improves the efficiency by reducing heat loss in transmission lines
gcse-science-physics	PHY-13	Electromagnetic induction	LO1	Specification block 1 (13.1Pa to 13.9)	13.9	Explain where and why step-up and step-down transformers are used in the transmission of electricity in the national grid
