curriculum	unit_code	unit_title	lo_code	lo_title	ac_code	ac_text
gcse-science-biology	BIO-6	Plant structures and their functions	LO1	Specification block 1 (6.1 to 6.13)	6.4	Explain the interactions of temperature, light intensity and carbon dioxide concentration in limiting the rate of photosynthesis
gcse-science-biology	BIO-6	Plant structures and their functions	LO1	Specification block 1 (6.1 to 6.13)	6.5	Core Practical: Investigate the effect of light intensity on the rate of photosynthesis
gcse-science-biology	BIO-6	Plant structures and their functions	LO1	Specification block 1 (6.1 to 6.13)	6.6	Explain how the rate of photosynthesis is directly proportional to light intensity and inversely proportional to the distance from a light source, including the use of the inverse square law calculation
gcse-science-biology	BIO-6	Plant structures and their functions	LO1	Specification block 1 (6.1 to 6.13)	6.7	Explain how the structure of the root hair cells is adapted to absorb water and mineral ions
gcse-science-biology	BIO-6	Plant structures and their functions	LO1	Specification block 1 (6.1 to 6.13)	6.8a	Explain how the structures of the xylem and phloem are adapted to their function in the plant, including lignified dead cells in xylem transporting water and minerals through the plant
gcse-science-biology	BIO-6	Plant structures and their functions	LO1	Specification block 1 (6.1 to 6.13)	6.8b	Explain how the structures of the xylem and phloem are adapted to their function in the plant, including living cells in phloem using energy to transport sucrose around the plant
gcse-science-biology	BIO-6	Plant structures and their functions	LO1	Specification block 1 (6.1 to 6.13)	6.9	Explain how water and mineral ions are transported through the plant by transpiration, including the structure and function of the stomata
gcse-science-biology	BIO-6	Plant structures and their functions	LO1	Specification block 1 (6.1 to 6.13)	6.10	Describe how sucrose is transported around the plant by translocation
gcse-science-biology	BIO-6	Plant structures and their functions	LO1	Specification block 1 (6.1 to 6.13)	6.11B	Explain how the structure of a leaf is adapted for photosynthesis and gas exchange
gcse-science-biology	BIO-6	Plant structures and their functions	LO1	Specification block 1 (6.1 to 6.13)	6.12	Explain the effect of environmental factors on the rate of water uptake by a plant, to include light intensity, air movement and temperature
gcse-science-biology	BIO-6	Plant structures and their functions	LO1	Specification block 1 (6.1 to 6.13)	6.13	Demonstrate an understanding of rate calculations for transpiration
gcse-science-biology	BIO-6	Plant structures and their functions	LO2	Specification block 2 (6.14B to 6.16Bc)	6.14B	Explain how plants are adapted to survive in extreme environments including the effect of leaf size and shape, the cuticle and stomata
gcse-science-biology	BIO-6	Plant structures and their functions	LO2	Specification block 2 (6.14B to 6.16Bc)	6.15B	Explain how plant hormones control and coordinate plant growth and development, including the role of auxins in phototropisms and gravitropisms
gcse-science-biology	BIO-6	Plant structures and their functions	LO2	Specification block 2 (6.14B to 6.16Bc)	6.16Ba	Describe the commercial uses of auxins, gibberellins and ethene in plants, including auxins in weedkillers and rooting powders
gcse-science-biology	BIO-6	Plant structures and their functions	LO2	Specification block 2 (6.14B to 6.16Bc)	6.16Bb	Describe the commercial uses of auxins, gibberellins and ethene in plants, including gibberellins in germination, fruit and flower formation and the production of seedless fruit
gcse-science-biology	BIO-6	Plant structures and their functions	LO2	Specification block 2 (6.14B to 6.16Bc)	6.16Bc	Describe the commercial uses of auxins, gibberellins and ethene in plants, including ethene in fruit ripening
gcse-science-biology	BIO-7	Animal coordination, control and homeostasis	LO1	Specification block 1 (7.1 to 7.10Bb)	7.1	Describe where hormones are produced and how they are transported from endocrine glands to their target organs, including the pituitary gland, thyroid gland, pancreas, adrenal glands, ovaries and testes
gcse-science-biology	BIO-7	Animal coordination, control and homeostasis	LO1	Specification block 1 (7.1 to 7.10Bb)	7.2a	Explain that adrenalin is produced by the adrenal glands to prepare the body for fight or flight, including increased heart rate
gcse-science-biology	BIO-7	Animal coordination, control and homeostasis	LO1	Specification block 1 (7.1 to 7.10Bb)	7.2b	Explain that adrenalin is produced by the adrenal glands to prepare the body for fight or flight, including increased blood pressure
gcse-science-biology	BIO-7	Animal coordination, control and homeostasis	LO1	Specification block 1 (7.1 to 7.10Bb)	7.2c	Explain that adrenalin is produced by the adrenal glands to prepare the body for fight or flight, including increased blood flow to the muscles
gcse-science-biology	BIO-7	Animal coordination, control and homeostasis	LO1	Specification block 1 (7.1 to 7.10Bb)	7.2d	Explain that adrenalin is produced by the adrenal glands to prepare the body for fight or flight, including raised blood sugar levels by stimulating the liver to change glycogen into glucose
gcse-science-biology	BIO-7	Animal coordination, control and homeostasis	LO1	Specification block 1 (7.1 to 7.10Bb)	7.3a	Explain how thyroxine controls metabolic rate as an example of negative feedback, including low levels of thyroxine stimulates production of TRH in hypothalamus
gcse-science-biology	BIO-7	Animal coordination, control and homeostasis	LO1	Specification block 1 (7.1 to 7.10Bb)	7.3b	Explain how thyroxine controls metabolic rate as an example of negative feedback, including this causes release of TSH from the pituitary gland
gcse-science-biology	BIO-7	Animal coordination, control and homeostasis	LO1	Specification block 1 (7.1 to 7.10Bb)	7.3c	Explain how thyroxine controls metabolic rate as an example of negative feedback, including TSH acts on the thyroid to produce thyroxine
gcse-science-biology	BIO-7	Animal coordination, control and homeostasis	LO1	Specification block 1 (7.1 to 7.10Bb)	7.3d	Explain how thyroxine controls metabolic rate as an example of negative feedback, including when thyroxine levels are normal thyroxine inhibits the release of TRH and the production of TSH
gcse-science-biology	BIO-7	Animal coordination, control and homeostasis	LO1	Specification block 1 (7.1 to 7.10Bb)	7.4	Describe the stages of the menstrual cycle, including the roles of the hormones oestrogen and progesterone, in the control of the menstrual cycle
gcse-science-biology	BIO-7	Animal coordination, control and homeostasis	LO1	Specification block 1 (7.1 to 7.10Bb)	7.5	Explain the interactions of oestrogen, progesterone, FSH and LH in the control of the menstrual cycle, including the repair and maintenance of the uterus wall, ovulation and menstruation
gcse-science-biology	BIO-7	Animal coordination, control and homeostasis	LO1	Specification block 1 (7.1 to 7.10Bb)	7.6	Explain how hormonal contraception influences the menstrual cycle and prevents pregnancy
gcse-science-biology	BIO-7	Animal coordination, control and homeostasis	LO1	Specification block 1 (7.1 to 7.10Bb)	7.7	Evaluate hormonal and barrier methods of contraception
gcse-science-biology	BIO-7	Animal coordination, control and homeostasis	LO1	Specification block 1 (7.1 to 7.10Bb)	7.8	Explain the use of hormones in Assisted Reproductive Technology (ART) including IVF and clomifene therapy
gcse-science-biology	BIO-7	Animal coordination, control and homeostasis	LO1	Specification block 1 (7.1 to 7.10Bb)	7.9	Explain the importance of maintaining a constant internal environment in response to internal and external change
gcse-science-biology	BIO-7	Animal coordination, control and homeostasis	LO1	Specification block 1 (7.1 to 7.10Bb)	7.10Ba	Explain the importance of homeostasis, including thermoregulation – the effect on enzyme activity
gcse-science-biology	BIO-7	Animal coordination, control and homeostasis	LO1	Specification block 1 (7.1 to 7.10Bb)	7.10Bb	Explain the importance of homeostasis, including osmoregulation – the effect on animal cells
gcse-science-biology	BIO-7	Animal coordination, control and homeostasis	LO2	Specification block 2 (7.11Ba to 7.22B)	7.11Ba	Explain how thermoregulation takes place, with reference to the function of the skin, including the role of the dermis
gcse-science-biology	BIO-7	Animal coordination, control and homeostasis	LO2	Specification block 2 (7.11Ba to 7.22B)	7.11Bb	Explain how thermoregulation takes place, with reference to the function of the skin, including the role of the epidermis
gcse-science-biology	BIO-7	Animal coordination, control and homeostasis	LO2	Specification block 2 (7.11Ba to 7.22B)	7.11Bc	Explain how thermoregulation takes place, with reference to the function of the skin, including the role of the hypothalamus
gcse-science-biology	BIO-7	Animal coordination, control and homeostasis	LO2	Specification block 2 (7.11Ba to 7.22B)	7.12Ba	Explain how thermoregulation takes place, with reference to shivering
gcse-science-biology	BIO-7	Animal coordination, control and homeostasis	LO2	Specification block 2 (7.11Ba to 7.22B)	7.12Bb	Explain how thermoregulation takes place, with reference to vasoconstriction
gcse-science-biology	BIO-7	Animal coordination, control and homeostasis	LO2	Specification block 2 (7.11Ba to 7.22B)	7.12Bc	Explain how thermoregulation takes place, with reference to vasodilation
gcse-science-biology	BIO-7	Animal coordination, control and homeostasis	LO2	Specification block 2 (7.11Ba to 7.22B)	7.13	Explain how the hormone insulin controls blood glucose concentration
gcse-science-biology	BIO-7	Animal coordination, control and homeostasis	LO2	Specification block 2 (7.11Ba to 7.22B)	7.14	Explain how blood glucose concentration is regulated by glucagon
gcse-science-biology	BIO-7	Animal coordination, control and homeostasis	LO2	Specification block 2 (7.11Ba to 7.22B)	7.15	Explain the cause of type 1 diabetes and how it is controlled
gcse-science-biology	BIO-7	Animal coordination, control and homeostasis	LO2	Specification block 2 (7.11Ba to 7.22B)	7.16	Explain the cause of type 2 diabetes and how it is controlled
gcse-science-biology	BIO-7	Animal coordination, control and homeostasis	LO2	Specification block 2 (7.11Ba to 7.22B)	7.17	Evaluate the correlation between body mass and type 2 diabetes including waist:hip calculations and BMI, using the BMI equation BMI = mass (kg) / (height (m))2
gcse-science-biology	BIO-7	Animal coordination, control and homeostasis	LO2	Specification block 2 (7.11Ba to 7.22B)	7.18B	Describe the structure of the urinary system
gcse-science-biology	BIO-7	Animal coordination, control and homeostasis	LO2	Specification block 2 (7.11Ba to 7.22B)	7.19Ba	Explain how the structure of the nephron is related to its function in filtering the blood and forming urine including filtration in the glomerulus and Bowman’s capsule
gcse-science-biology	BIO-7	Animal coordination, control and homeostasis	LO2	Specification block 2 (7.11Ba to 7.22B)	7.19Bb	Explain how the structure of the nephron is related to its function in filtering the blood and forming urine including selective reabsorption of glucose
gcse-science-biology	BIO-7	Animal coordination, control and homeostasis	LO2	Specification block 2 (7.11Ba to 7.22B)	7.19Bc	Explain how the structure of the nephron is related to its function in filtering the blood and forming urine including reabsorption of water
gcse-science-biology	BIO-7	Animal coordination, control and homeostasis	LO2	Specification block 2 (7.11Ba to 7.22B)	7.20B	Explain the effect of ADH on the permeability of the collecting duct in regulating the water content of the blood
gcse-science-biology	BIO-7	Animal coordination, control and homeostasis	LO2	Specification block 2 (7.11Ba to 7.22B)	7.21B	Describe the treatments for kidney failure, including kidney dialysis and organ donation
gcse-science-biology	BIO-7	Animal coordination, control and homeostasis	LO2	Specification block 2 (7.11Ba to 7.22B)	7.22B	State that urea is produced from the breakdown of excess amino acids in the liver
gcse-science-biology	BIO-8	Exchange and transport in animals	LO1	Specification block 1 (8.1 to 8.12)	8.1	Describe the need to transport substances into and out of a range of organisms, including oxygen, carbon dioxide, water, dissolved food molecules, mineral ions and urea
gcse-science-biology	BIO-8	Exchange and transport in animals	LO1	Specification block 1 (8.1 to 8.12)	8.2	Explain the need for exchange surfaces and a transport system in multicellular organisms including the calculation of surface area : volume ratio
gcse-science-biology	BIO-8	Exchange and transport in animals	LO1	Specification block 1 (8.1 to 8.12)	8.3	Explain how alveoli are adapted for gas exchange by diffusion between air in the lungs and blood in capillaries
gcse-science-biology	BIO-8	Exchange and transport in animals	LO1	Specification block 1 (8.1 to 8.12)	8.4B	Describe the factors affecting the rate of diffusion, including surface area, concentration gradient and diffusion distance
gcse-science-biology	BIO-8	Exchange and transport in animals	LO1	Specification block 1 (8.1 to 8.12)	8.5B	Calculate the rate of diffusion using Fick’s law rate of diffusion is proportional to surface area × concentration difference / thickness of membrane
gcse-science-biology	BIO-8	Exchange and transport in animals	LO1	Specification block 1 (8.1 to 8.12)	8.6a	Explain how the structure of the blood is related to its function, including red blood cells (erythrocytes)
gcse-science-biology	BIO-8	Exchange and transport in animals	LO1	Specification block 1 (8.1 to 8.12)	8.6b	Explain how the structure of the blood is related to its function, including white blood cells (phagocytes and lymphocytes)
gcse-science-biology	BIO-8	Exchange and transport in animals	LO1	Specification block 1 (8.1 to 8.12)	8.6c	Explain how the structure of the blood is related to its function, including plasma
gcse-science-biology	BIO-8	Exchange and transport in animals	LO1	Specification block 1 (8.1 to 8.12)	8.6d	Explain how the structure of the blood is related to its function, including platelets
gcse-science-biology	BIO-8	Exchange and transport in animals	LO1	Specification block 1 (8.1 to 8.12)	8.7	Explain how the structure of the blood vessels is related to their function
gcse-science-biology	BIO-8	Exchange and transport in animals	LO1	Specification block 1 (8.1 to 8.12)	8.8	Explain how the structure of the heart and circulatory system is related to its function, including the role of the major blood vessels, the valves and the relative thickness of chamber walls
gcse-science-biology	BIO-8	Exchange and transport in animals	LO1	Specification block 1 (8.1 to 8.12)	8.9	Describe cellular respiration as an exothermic reaction which occurs continuously in living cells to release energy for metabolic processes, including aerobic and anaerobic respiration
gcse-science-biology	BIO-8	Exchange and transport in animals	LO1	Specification block 1 (8.1 to 8.12)	8.10	Compare the process of aerobic respiration with the process of anaerobic respiration
gcse-science-biology	BIO-8	Exchange and transport in animals	LO1	Specification block 1 (8.1 to 8.12)	8.11	Core Practical: Investigate the rate of respiration in living organisms
gcse-science-biology	BIO-8	Exchange and transport in animals	LO1	Specification block 1 (8.1 to 8.12)	8.12	Calculate heart rate, stroke volume and cardiac output, using the equation cardiac output = stroke volume × heart rate
gcse-science-biology	BIO-9	Ecosystems and material cycles	LO1	Specification block 1 (9.1 to 9.10)	9.1	Describe the different levels of organisation from individual organisms, populations, communities, to the whole ecosystem
gcse-science-biology	BIO-9	Ecosystems and material cycles	LO1	Specification block 1 (9.1 to 9.10)	9.2a	Explain how communities can be affected by abiotic and biotic factors, including temperature, light, water, pollutants
gcse-science-biology	BIO-9	Ecosystems and material cycles	LO1	Specification block 1 (9.1 to 9.10)	9.2b	Explain how communities can be affected by abiotic and biotic factors, including competition, predation
gcse-science-biology	BIO-9	Ecosystems and material cycles	LO1	Specification block 1 (9.1 to 9.10)	9.3	Describe the importance of interdependence in a community
gcse-science-biology	BIO-9	Ecosystems and material cycles	LO1	Specification block 1 (9.1 to 9.10)	9.4	Describe how the survival of some organisms is dependent on other species, including parasitism and mutualism
gcse-science-biology	BIO-9	Ecosystems and material cycles	LO1	Specification block 1 (9.1 to 9.10)	9.5	Core Practical: Investigate the relationship between organisms and their environment using field-work techniques, including quadrats and belt transects
gcse-science-biology	BIO-9	Ecosystems and material cycles	LO1	Specification block 1 (9.1 to 9.10)	9.6	Explain how to determine the number of organisms in a given area using raw data from field-work techniques, including quadrats and belt transects
gcse-science-biology	BIO-9	Ecosystems and material cycles	LO1	Specification block 1 (9.1 to 9.10)	9.7B	Explain how some energy is transferred to less useful forms at each trophic level and that this affects the number of organisms at each trophic level, limits the length of a food chain and determines the shape of a pyramid of biomass in an ecosystem
gcse-science-biology	BIO-9	Ecosystems and material cycles	LO1	Specification block 1 (9.1 to 9.10)	9.8B	Calculate the efficiency of energy transfers between trophic levels and percentage calculations of biomass
gcse-science-biology	BIO-9	Ecosystems and material cycles	LO1	Specification block 1 (9.1 to 9.10)	9.9a	Explain the positive and negative human interactions within ecosystems and their impacts on biodiversity, including fish farming
gcse-science-biology	BIO-9	Ecosystems and material cycles	LO1	Specification block 1 (9.1 to 9.10)	9.9b	Explain the positive and negative human interactions within ecosystems and their impacts on biodiversity, including introduction of non-indigenous species
gcse-science-biology	BIO-9	Ecosystems and material cycles	LO1	Specification block 1 (9.1 to 9.10)	9.9c	Explain the positive and negative human interactions within ecosystems and their impacts on biodiversity, including eutrophication
gcse-science-biology	BIO-9	Ecosystems and material cycles	LO1	Specification block 1 (9.1 to 9.10)	9.10	Explain the benefits of maintaining local and global biodiversity, including the conservation of animal species and the impact of reforestation
gcse-science-biology	BIO-9	Ecosystems and material cycles	LO2	Specification block 2 (9.11Ba to 9.19B)	9.11Ba	Describe the biological factors affecting levels of food security, including increasing human population
gcse-science-biology	BIO-9	Ecosystems and material cycles	LO2	Specification block 2 (9.11Ba to 9.19B)	9.11Bb	Describe the biological factors affecting levels of food security, including increasing animal farming and the increased meat and fish consumption
gcse-science-biology	BIO-9	Ecosystems and material cycles	LO2	Specification block 2 (9.11Ba to 9.19B)	9.11Bc	Describe the biological factors affecting levels of food security, including the impact of new pests and pathogens
gcse-science-biology	BIO-9	Ecosystems and material cycles	LO2	Specification block 2 (9.11Ba to 9.19B)	9.11Bd	Describe the biological factors affecting levels of food security, including environmental change caused by human activity
gcse-science-biology	BIO-9	Ecosystems and material cycles	LO2	Specification block 2 (9.11Ba to 9.19B)	9.11Be	Describe the biological factors affecting levels of food security, including sustainability issues, e.g. use of land for biofuel production and the cost of agricultural inputs
gcse-science-biology	BIO-9	Ecosystems and material cycles	LO2	Specification block 2 (9.11Ba to 9.19B)	9.12	Describe how different materials cycle through the abiotic and biotic components of an ecosystem
gcse-science-biology	BIO-9	Ecosystems and material cycles	LO2	Specification block 2 (9.11Ba to 9.19B)	9.13	Explain the importance of the carbon cycle, including the processes involved and the role of microorganisms as decomposers
gcse-science-biology	BIO-9	Ecosystems and material cycles	LO2	Specification block 2 (9.11Ba to 9.19B)	9.14	Explain the importance of the water cycle, including the processes involved and the production of potable water in areas of drought including desalination
gcse-science-biology	BIO-9	Ecosystems and material cycles	LO2	Specification block 2 (9.11Ba to 9.19B)	9.15	Explain how nitrates are made available for plant uptake, including the use of fertilisers, crop rotation and the role of bacteria in the nitrogen cycle
gcse-science-biology	BIO-9	Ecosystems and material cycles	LO2	Specification block 2 (9.11Ba to 9.19B)	9.16Ba	Evaluate the use of indicator species as evidence to assess the level of pollution, including polluted water – bloodworm, sludgeworm
gcse-science-biology	BIO-9	Ecosystems and material cycles	LO2	Specification block 2 (9.11Ba to 9.19B)	9.16Bb	Evaluate the use of indicator species as evidence to assess the level of pollution, including clean water – freshwater shrimps, stonefly
gcse-science-biology	BIO-9	Ecosystems and material cycles	LO2	Specification block 2 (9.11Ba to 9.19B)	9.16Bc	Evaluate the use of indicator species as evidence to assess the level of pollution, including air quality – different species of lichen, blackspot fungus on roses
gcse-science-biology	BIO-9	Ecosystems and material cycles	LO2	Specification block 2 (9.11Ba to 9.19B)	9.17B	Explain the effects of temperature, water content and oxygen availability on the rate of decomposition in food preservation
gcse-science-biology	BIO-9	Ecosystems and material cycles	LO2	Specification block 2 (9.11Ba to 9.19B)	9.18B	Explain the effects of temperature, water content and oxygen availability on the rate of decomposition in composting
gcse-science-biology	BIO-9	Ecosystems and material cycles	LO2	Specification block 2 (9.11Ba to 9.19B)	9.19B	Calculate rate changes in the decay of biological material
